City,AGE,Gender,Nationality,Subject_Area,Years_Higher_Education,Duration_Abroad,ECTS_Anticipated,Special_Needs,Language_Taught,Study_Grant,Placement_Grant
 BARCELO,22,M,ES,441,4,10. Mai,33,0,DE,1365,0
 BARCELO,22,M,ES,38,3,Apr-75,30,0,EN,617.5,0
 BARCELO,22,M,ES,38,3,Apr-25,30,0,EN,552.5,0
 BARCELO,22,M,ES,38,3,04. Mai,30,0,DE,585,0
 BARCELO,22,M,ES,38,3,Apr-75,30,0,DE,617.5,0
 BARCELO,22,M,unknown,38,3,Apr-75,30,0,FR,617.5,0
E  VIC01,22,M,ES,813,3,08. Mai,25,0,EN,1105,0
 ALCAL-H,22,F,ES,72,3,9,30,0,FR,1170,0
 ALCAL-H,22,M,ES,340,3,9,30,0,EN,1170,0
 ALCAL-H,22,M,PT,72,3,9,60,0,EN,1170,0
 BARCELO,22,F,ES,421,4,Sep-75,49,0,IT,1267.5,0
 BARCELO,22,F,ES,441,4,Okt 25,45,0,DE,1332.5,0
 BARCELO,22,F,ES,223,3,11. Mai,61,0,EN,1430,0
 BARCELO,22,F,ES,721,4,10. Mai,90,0,IT,1365,0
 BARCELO,22,F,ES,311,3,Apr-75,30,0,IT,617.5,0
 BARCELO,22,F,ES,311,3,Apr-75,22,0,IT,617.5,0
 BADAJOZ,22,F,ES,144,2,10,60,0,PT,1300,0
 BADAJOZ,22,M,ES,813,4,9,60,0,PT,1170,0
 BARCELO,22,M,ES,58,3,Okt 75,60,0,PT,1397.5,0
 BARCELO,22,F,ES,58,4,10. Mai,60,0,DE,1365,0
 BARCELO,22,F,ES,58,3,10. Mai,60,0,DE,1365,0
 BARCELO,22,M,ES,52,4,Apr-25,30,0,EN,552.5,0
 MALAGA0,22,M,ES,145,1,09. Mai,28,0,PT,1235,0
 MALAGA0,22,F,ES,34,1,Sep-75,36,0,EN,1267.5,0
 MALAGA0,22,M,ES,223,1,Aug-75,24,0,FR,1137.5,0
 MALAGA0,22,F,IT,34,1,Aug-75,47,0,EN,1137.5,0
 MALAGA0,22,M,ES,223,1,Feb-75,28,0,EN,357.5,0
 MALAGA0,22,F,ES,321,1,Sep-75,23,0,EN,1267.5,0
 MADRID2,22,M,ES,58,3,9,60,0,FR,1170,0
 MURCIA0,22,F,ES,726,3,Apr-25,30,0,nl,552.5,0
 MURCIA0,22,M,ES,812,1,Apr-25,29,0,en,552.5,0
 MURCIA0,22,F,ES,812,2,Apr-25,29,0,en,552.5,0
 MURCIA0,22,M,ES,721,4,10,90,0,IT,1300,0
 MALAGA2,22,F,ES,1,1,0,22,0,ES,0,900
 MALAGA0,22,F,ES,34,2,Mai 75,32,0,DE,747.5,0
 MALAGA0,22,M,ES,34,1,11,29,0,EN,1430,0
 MALAGA0,22,M,ES,223,1,09. Mai,30,0,EN,1235,0
 MALAGA0,22,F,ES,723,1,4,15,0,EN,520,0
 MURCIA0,22,M,ES,38,2,5,36,0,it,650,0
 MURCIA0,22,M,ES,38,3,5,34,0,en,650,0
 BARCELO,22,M,ES,99,4,Mai 75,29,0,EN,747.5,0
 BARCELO,22,F,ES,34,1,04. Mai,30,0,EN,585,0
 BARCELO,22,M,ES,34,1,Apr-75,30,0,EN,617.5,0
 BARCELO,22,F,ES,34,2,04. Mai,30,0,EN,585,0
 BARCELO,22,F,ES,34,1,Mai 25,30,0,EN,682.5,0
 MURCIA0,22,M,ES,721,4,Sep-75,90,0,PT,1267.5,0
 MURCIA0,22,M,ES,721,4,Sep-75,90,0,IT,1267.5,0
 MURCIA0,22,M,ES,723,3,7,36,0,EN,1080,0
 MURCIA0,22,F,ES,38,4,Sep-75,54,0,IT,1267.5,0
 MURCIA0,22,M,ES,721,4,Sep-75,90,0,IT,1267.5,0
 MALAGA0,22,M,ES,52,1,08. Mai,44,0,DE,1105,0
 MALAGA0,22,F,ES,721,1,Aug-75,64,0,EN,1137.5,0
 OVIEDO0,22,F,ES,529,4,9,60,0,EN,1170,0
 OVIEDO0,22,M,ES,481,5,Sep-25,72,0,EN,1202.5,0
 OVIEDO0,22,F,ES,529,5,6,60,0,IT,780,0
 OVIEDO0,22,M,ES,38,4,12,56,0,DE,1560,0
 PAMPLON,22,F,ES,34,4,Apr-75,30,0,EN,617.5,0
 PAMPLON,22,F,ES,5,4,0,3,0,EN,0,1200
 PAMPLON,22,F,ES,34,4,0,0,0,EN,0,975
 PAMPLON,22,F,ES,34,4,0,0,0,IT,0,975
 PAMPLON,22,M,ES,5,4,0,3,0,EN,0,900
 PAMPLON,22,M,ES,5,4,0,3,0,FR,0,975
 PALMA01,22,F,ES,34,2,Apr-75,30,0,EN,617.5,0
 PALMA01,22,M,ES,345,2,Okt 75,54,0,EN,1397.5,0
 PALMA01,22,F,ES,223,3,5,30,0,FR,650,0
 PALMA04,22,M,ES,523,2,0,0,0,EN,0,750
 PALMA04,22,M,ES,523,2,0,0,0,EN,0,750
 PALMA04,22,M,ES,523,2,0,0,0,SV,0,750
 PALMA08,22,M,ES,523,2,0,0,0,EN,0,900
 ALCAL-H,22,F,ES,225,3,Sep-75,60,0,EN,1395,0
 MADRID0,22,M,unknown,582,4,09. Mai,60,0,EN,1235,0
 BARCELO,22,F,ES,225,4,Mai 75,25,0,IT,747.5,0
 MADRID4,22,F,ES,761,1,0,37,0,DE,0,750
 MADRID4,22,F,ES,761,1,0,37,0,IT,0,750
 MADRID4,22,M,ES,769,1,,,,,,
 MADRID4,22,F,ES,769,1,0,37,0,IT,0,750
 BARCELO,22,F,ES,311,4,Mai 75,32,0,IT,747.5,0
 BARCELO,22,F,ES,313,4,5,22,0,FR,650,0
 BARCELO,22,M,ES,321,4,5,30,0,EN,650,0
 BARCELO,22,F,ES,421,2,Mai 75,21,0,DE,747.5,0
 MADRID2,22,M,ES,811,2,12,60,0,EN,1560,0
 MALAGA0,22,F,ES,222,3,0,8,0,FR,0,1875
 MALAGA0,22,M,ES,721,1,Sep-75,76,0,EN,1267.5,0
 MALAGA0,22,M,ES,520,4,0,4,0,DE,0,1875
 MALAGA0,22,M,ES,34,1,9,24,0,EN,1170,0
 MALAGA0,22,F,ES,223,1,Okt 25,31,0,DE,1332.5,0
 MALAGA0,22,F,ES,34,1,Apr-25,13,0,EN,552.5,0
 VALENCI,22,F,ES,72,3,Sep-25,42,0,IT,1170,0
 VALENCI,22,F,ES,72,3,10,42,0,IT,1470,0
 VALENCI,22,M,ES,311,3,Okt 75,42,0,EN,1300,0
 VALENCI,22,F,unknown,311,1,11,60,0,EN,1170,0
 VALENCI,22,F,ES,72,3,10,42,0,FR,1300,0
 VALENCI,22,M,DE,34,3,Okt 75,42,0,DE,1170,0
 VALENCI,22,M,ES,38,3,Sep-25,42,0,EN,1170,0
 VALENCI,22,F,ES,225,2,Okt 25,60,0,IT,1170,0
 VALENCI,22,F,ES,311,3,10,42,0,IT,1300,0
  VIGO01,22,M,ES,340,3,Mai 25,27,0,IT,682.5,0
 VALENCI,22,M,ES,214,4,Mrz 75,30,0,EN,487.5,0
 VALENCI,22,M,ES,727,5,0,24,0,EN,0,1650
 MURCIA1,22,F,ES,761,2,0,22,0,IT,0,600
 MURCIA1,22,F,unknown,761,2,0,22,0,IT,0,600
 VALENCI,22,M,ES,813,3,Sep-75,42,0,EN,1170,0
 VALENCI,22,F,ES,313,3,9,42,0,FR,1170,0
 VALENCI,22,F,ES,442,3,Sep-75,42,0,EN,1267.5,0
 VALENCI,22,F,ES,34,3,10,42,0,FR,1300,0
 VALENCI,22,F,ES,314,3,05. Mai,21,0,FR,650,0
 ZARAGOZ,22,M,ES,521,4,10,62,0,DE,1300,0
 ZARAGOZ,22,M,ES,380,4,9,62,0,EN,1170,0
 ZARAGOZ,22,M,ES,521,4,9,62,0,EN,1170,0
 ZARAGOZ,22,F,ES,721,4,Sep-75,64,0,IT,1267.5,0
 ZARAGOZ,22,M,ES,380,4,Sep-75,62,0,EN,1267.5,0
 ZARAGOZ,22,M,ES,721,4,09. Mai,64,0,FR,1235,0
 ZARAGOZ,22,M,ES,481,2,0,22,0,ES,0,900
 ZARAGOZ,22,F,DE,481,2,0,22,0,ES,0,900
 AALEN01,22,F,DE,314,2,4,35,0,FR,1100,0
 AALEN01,22,F,DE,314,2,4,28,0,ES,1100,0
 BILBAO0,22,F,ES,727,4,0,0,0,DE,0,1050
 BILBAO0,22,F,ES,727,4,0,0,0,FR,0,1050
 BILBAO0,22,F,ES,727,4,0,0,0,EN,0,1050
 BILBAO0,22,F,ES,727,4,0,0,0,DE,0,1050
 BILBAO0,22,F,ES,3,4,0,0,0,DE,0,1050
 BILBAO0,22,F,ES,52,4,0,0,0,EN,0,1200
 VALENCI,22,M,ES,38,3,Mai 25,21,0,EN,650,0
 AACHEN0,22,F,DE,443,3,5,27,0,EN,962.5,0
 OVIEDO0,22,M,ES,813,2,0,0,0,IT,0,600
 GIJON09,22,F,ES,541,2,0,22,0,EN,0,600
 BARCELO,22,F,ES,762,2,0,0,0,FR,0,600
 PALMA01,22,F,ES,34,5,0,18,0,DE,0,1800
 SANTAND,22,M,ES,525,1,0,0,0,ES,0,900
 SANTAND,22,F,ES,214,1,0,0,0,ES,0,900
 VALLADO,22,M,ES,38,4,9,60,0,EN,1170,0
 VALLADO,22,M,ES,52,3,5,33,0,EN,650,0
 VALLADO,22,M,ES,581,4,10,67,0,DE,1300,0
 VALLADO,22,F,ES,14,3,6,40,0,PT,780,0
 VALLADO,22,F,ES,481,3,9,60,0,DE,1170,0
 VALENCI,22,M,ES,581,3,04. Mai,30,0,DE,585,0
 VALENCI,22,F,ES,421,5,Mai 75,15,0,DE,747.5,0
 VALENCI,22,F,ES,521,4,11. Mai,90,0,EN,1495,0
 VALENCI,22,M,ES,421,5,0,14,0,FR,0,2700
 VALLADO,22,F,ES,524,4,9,60,0,EN,1170,0
 VALENCI,22,F,ES,620,4,09. Mai,79,0,PL,1235,0
 VALENCI,22,M,ES,34,4,10,51,0,FR,1300,0
 VALENCI,22,F,ES,211,4,Sep-75,37,0,ET,1267.5,0
 VALENCI,22,M,ES,481,3,Sep-75,55,0,DA,1267.5,0
 VALENCI,22,M,ES,481,5,11. Mai,50,0,EN,1495,0
 VALENCI,22,M,ES,481,3,10,56,0,CS,1300,0
  VIGO01,22,M,ES,521,3,10,60,0,DE,1300,0
  VIGO01,22,F,ES,723,5,03. Mai,60,0,IT,455,0
 VALLADO,22,F,ES,34,2,10,67,0,PT,1300,0
 VALLADO,22,F,ES,521,4,9,60,0,DE,1170,0
 VALLADO,22,M,ES,140,3,5,33,0,EN,650,0
 VALLADO,22,M,ES,58,3,9,60,0,IT,1170,0
 VALLADO,22,M,ES,441,4,9,60,0,PT,1170,0
 VALLADO,22,M,ES,58,4,9,60,0,EN,1170,0
 SEVILLA,22,F,ES,222,5,9,62,0,EN,1170,0
 TENERIF,22,M,ES,38,3,10,51,0,IT,1300,0
 TENERIF,22,M,ES,58,3,9,71,0,EN,1170,0
 VALLADO,22,M,ES,581,4,10,67,0,DE,1300,0
 VALLADO,22,M,ES,32,4,10,67,0,EN,1300,0
 VALLADO,22,F,ES,58,4,9,60,0,EN,1170,0
 VALLADO,22,M,ES,461,4,9,60,0,FR,1170,0
 VALLADO,22,M,ES,32,4,9,60,0,FR,1170,0
 VALLADO,22,F,ES,581,4,9,60,0,PT,1170,0
 VALLADO,22,F,ES,321,4,9,60,0,EN,1170,0
  VIGO01,22,F,ES,52,3,8,24,0,EN,1210,0
  VIGO01,22,M,ES,342,2,Aug-25,60,0,CS,1072.5,0
  VIGO01,22,M,ES,319,4,Apr-75,51,0,EN,787.5,0
 ZARAGOZ,22,F,ES,523,3,Aug-25,64,0,EN,1072.5,0
 ZARAGOZ,22,M,ES,52,4,10,48,0,EN,1300,0
 ZARAGOZ,22,F,ES,721,4,10,64,0,IT,1300,0
 VALENCI,22,F,ES,442,3,Sep-25,42,0,EN,1202.5,0
 VALENCI,22,M,ES,225,3,Okt 25,42,0,IT,1300,0
 VALENCI,22,F,ES,441,1,11,60,0,EN,1395,0
 VALENCI,22,M,ES,72,3,9,42,0,IT,1170,0
 VALENCI,22,M,ES,422,2,4,30,0,EN,520,0
 VALENCI,22,M,ES,442,3,9,42,0,EN,1170,0
 VALENCI,22,F,ES,724,1,Sep-75,60,0,IT,1170,0
 VALENCI,22,M,ES,34,3,Sep-25,42,0,DE,1170,0
 VALENCI,22,M,unknown,314,3,Aug-75,42,0,EN,1137.5,0
 VALENCI,22,M,ES,313,1,Okt 25,60,0,EN,1300,0
 MURCIA1,22,F,ES,76,1,0,0,0,EN,0,600
 VALENCI,22,M,ES,38,3,9,42,0,EN,1170,0
 VALENCI,22,M,ES,226,2,Aug-75,42,0,EN,1137.5,0
 VALENCI,22,F,ES,222,1,Sep-75,60,0,FR,1170,0
 VALENCI,22,F,ES,72,3,10. Mai,42,0,EN,1300,0
 VALENCI,22,F,ES,442,3,9,42,0,DE,1170,0
 VALENCI,22,M,ES,442,3,9,42,0,DE,1170,0
 ZARAGOZ,22,F,ES,214,4,Jun-75,60,0,FR,877.5,0
 ZARAGOZ,22,F,ES,380,4,Sep-75,60,0,IT,1267.5,0
 ZARAGOZ,22,F,ES,521,4,5,30,0,EN,650,0
 ZARAGOZ,22,F,ES,340,4,10,64,0,IT,1300,0
 ZARAGOZ,22,M,ES,340,3,Aug-75,62,0,EN,1137.5,0
 VALLADO,22,M,ES,813,3,Apr-75,30,0,EN,617.5,0
 VALLADO,22,M,ES,34,2,9,66,0,EN,1170,0
 VALENCI,22,F,ES,34,3,09. Mai,42,0,FR,1170,0
 ZARAGOZ,22,M,ES,313,3,04. Mai,30,0,EN,585,0
 ZARAGOZ,22,F,ES,581,4,5,30,0,EN,650,0
 ZARAGOZ,22,M,ES,443,1,9,60,0,IT,1170,0
 ZARAGOZ,22,F,ES,140,1,4,20,0,IT,520,0
 ZARAGOZ,22,F,ES,314,4,10,62,0,IT,1300,0
 ZARAGOZ,22,M,ES,521,4,Sep-75,40,0,EN,1267.5,0
 VALENCI,22,F,ES,72,3,Sep-75,42,0,DE,1267.5,0
 VALENCI,22,F,ES,422,3,4,21,0,EN,520,0
 VALENCI,22,F,ES,34,3,9,42,0,EN,1170,0
 VALENCI,22,F,ES,727,3,10,60,0,IT,1170,0
 VALENCI,22,F,ES,313,2,04. Mai,21,0,IT,585,0
 VALENCI,22,M,ES,313,3,10,42,0,EN,1170,0
 VALENCI,22,M,ES,422,3,Apr-25,21,0,EN,552.5,0
 VALENCI,22,F,ES,72,3,Okt 25,42,0,DE,1300,0
 BILBAO0,22,M,ES,727,4,0,0,0,EN,0,1050
 SAN-SEB,22,M,ES,540,1,0,22,0,IT,0,900
 SAN-SEB,22,M,ES,762,1,0,0,0,EN,0,975
 BILBAO1,22,F,ES,762,1,0,0,0,EN,0,975
 VALENCI,22,M,ES,34,2,Sep-75,42,0,IT,1267.5,0
 VALENCI,22,F,ES,34,3,5,21,0,FR,650,0
 VALENCI,22,M,ES,442,3,10,42,0,EN,1300,0
 VALENCI,22,F,ES,314,3,10. Mai,42,0,FR,1170,0
 GIJON07,22,M,ES,862,2,0,0,0,EN,0,600
 GIJON07,22,M,ES,521,2,0,22,0,EN,0,600
 AACHEN0,22,M,DE,521,2,5,33,0,EN,962.5,0
 AACHEN0,22,M,DE,443,1,9,23,0,EN,1732.5,0
 AACHEN0,22,F,DE,721,2,5,15,0,FR,962.5,0
 AACHEN0,22,M,DE,521,2,9,49,0,EN,1732.5,0
 VALENCI,22,M,es,140,2,0,32,0,EN,0,1275
 VALENCI,22,M,es,723,2,0,18,0,PT,0,1125
 VALLADO,22,F,ES,62,1,0,0,0,EN,0,900
 VALLADO,22,F,ES,345,5,0,6,0,EN,0,1500
 VALLADO,22,F,ES,34,5,0,9,0,PT,0,1800
 VALENCI,22,F,LT,581,3,0,19,0,FR,0,975
  VIGO01,22,F,ES,521,5,10,60,0,DE,1300,0
 TENERIF,22,M,ES,727,4,9,44,0,IT,1170,0
 VALENCI,22,M,ES,581,4,0,19,0,DA,0,1200
 VALLADO,22,F,ES,314,4,9,60,0,FR,1170,0
 VALLADO,22,M,ES,523,3,9,60,0,DE,1170,0
  VIGO01,22,F,ES,319,2,Mai 25,30,0,RO,682.5,0
 VALENCI,22,M,ES,481,5,Sep-25,30,0,EN,1202.5,0
 VALENCI,22,F,ES,522,3,05. Mai,20,0,FR,715,0
 VALENCI,22,M,ES,422,3,Apr-75,21,0,EN,617.5,0
 VALENCI,22,M,ES,38,3,Sep-75,42,0,FR,1170,0
 ZARAGOZ,22,F,ES,222,2,10,40,0,EN,1300,0
 ZARAGOZ,22,F,ES,581,4,Mai 75,36,0,IT,747.5,0
 ZARAGOZ,22,F,ES,52,4,5,20,0,EN,650,0
 ZARAGOZ,22,F,ES,340,4,10,64,0,IT,1300,0
 ZARAGOZ,22,M,ES,721,4,Sep-75,64,0,FR,1267.5,0
 VALENCI,22,M,ES,72,3,Sep-25,42,0,IT,1170,0
 VALENCI,22,M,ES,223,1,9,60,0,EN,1170,0
 VALENCI,22,F,ES,34,3,9,42,0,EN,1170,0
 VALENCI,22,M,ES,314,3,Sep-75,42,0,FR,1170,0
 VALENCI,22,M,ES,34,3,08. Mai,42,0,EN,1105,0
 VALENCI,22,F,ES,72,3,9,42,0,FR,1170,0
 VALENCI,22,M,ES,442,3,Sep-25,42,0,EN,1170,0
 VALENCI,22,F,ES,421,3,Okt 25,42,0,IT,1300,0
 VALENCI,22,F,ES,38,3,10,42,0,EN,1470,0
 VALENCI,22,F,ES,225,3,9,42,0,EN,1170,0
 VALENCI,22,M,ES,443,1,Aug-75,60,0,EN,1137.5,0
 VALENCI,22,M,ES,442,3,Sep-25,42,0,EN,1202.5,0
  VIGO01,22,F,ES,812,3,0,12,0,DE,0,1200
 ZARAGOZ,22,F,ES,721,4,10,64,0,IT,1300,0
 ZARAGOZ,22,F,ES,762,3,Mai 25,30,0,FR,682.5,0
 VALENCI,22,M,ES,813,2,Mrz 75,30,0,EN,487.5,0
 VALENCI,22,M,ES,38,2,Sep-25,42,0,IT,1170,0
 VALENCI,22,F,ES,225,3,5,21,0,EN,650,0
 VALENCI,22,F,ES,442,3,10,42,0,FR,1170,0
 VALENCI,22,F,ES,314,3,Sep-75,42,0,IT,1267.5,0
 VALENCI,22,M,ES,72,3,Sep-25,42,0,IT,1170,0
 VALENCI,22,F,ES,34,3,10,42,0,DE,1170,0
 VALENCI,22,F,ES,72,3,Sep-75,42,0,DE,1267.5,0
 VALENCI,22,F,ES,38,1,Okt 75,60,0,EN,1300,0
 VALENCI,22,M,ES,481,3,08. Mai,42,0,EN,1105,0
 VALENCI,22,F,ES,34,3,Okt 25,42,0,EN,1300,0
 VALENCI,22,M,ES,442,3,Aug-25,42,0,FR,1072.5,0
 VALENCI,22,F,ES,38,3,4,21,0,FR,520,0
 VALENCI,22,M,ES,34,3,10. Mai,42,0,DE,1300,0
 AACHEN0,22,F,AT,521,3,5,24,0,IT,962.5,0
 AACHEN0,22,M,DE,521,2,9,32,0,ES,1732.5,0
 AACHEN0,22,F,DE,429,3,5,33,0,EN,962.5,0
 VALENCI,22,M,ES,442,3,9,42,0,EN,1170,0
 BARCELO,22,M,ES,421,3,03. Mai,17,0,EN,455,0
 BARCELO,22,F,ES,729,2,Mai 25,18,0,FR,0,0
 BARCELO,22,F,ES,421,4,Mrz 75,19,0,IT,487.5,0
 BARCELO,22,F,ES,223,4,09. Mai,36,0,PT,1235,0
 BARCELO,22,M,ES,311,4,5,30,0,EN,650,0
 BARCELO,22,F,ES,721,4,10,57,0,IT,1300,0
 BARCELO,22,F,ES,312,2,09. Mai,54,0,PT,1235,0
 VALENCI,22,M,ES,349,4,Aug-75,61,0,EN,1137.5,0
 VALENCI,22,F,ES,349,2,Apr-75,32,0,EN,617.5,0
 VALENCI,22,F,ES,213,1,0,16,0,EN,0,900
 VALLADO,22,M,ES,222,3,06. Mai,43,0,EN,845,0
 VALLADO,22,M,ES,58,4,9,60,0,EN,1170,0
  VIGO01,22,F,ES,620,3,Sep-25,60,0,EN,1202.5,0
 VALENCI,22,F,ES,211,4,0,15,0,DE,0,1800
  VIGO01,22,F,ES,38,4,Sep-25,43,0,IT,1202.5,0
 VALLADO,22,F,ES,38,4,10,67,0,FR,1300,0
 VALLADO,22,M,ES,721,4,Aug-75,58,0,FR,1137.5,0
 VALLADO,22,M,ES,38,4,10,67,0,EN,1300,0
 VALLADO,22,F,ES,72,4,4,27,0,PT,520,0
 VALLADO,22,F,ES,721,4,9,60,0,IT,1170,0
 VALLADO,22,F,ES,314,4,9,60,0,FR,1170,0
 SEVILLA,22,F,ES,762,2,4,30,0,IT,520,0
 VALENCI,22,F,ES,421,5,0,17,0,DA,0,2700
 VALENCI,22,F,ES,211,4,0,6,0,DE,0,975
 VALENCI,22,M,ES,581,4,0,19,0,FR,0,1800
 VALENCI,22,F,ES,581,4,0,19,0,IT,0,900
 ZARAGOZ,22,M,ES,380,4,Sep-75,64,0,EN,1267.5,0
 VALENCI,22,M,ES,441,1,Nov-25,60,0,DE,1170,0
 ZARAGOZ,22,M,ES,721,4,10,62,0,DE,1300,0
 ZARAGOZ,22,F,ES,340,4,10,62,0,PT,1300,0
 ZARAGOZ,22,F,ES,140,2,9,56,0,EN,1170,0
 ZARAGOZ,22,M,ES,522,4,10,62,0,EN,1300,0
 VALENCI,22,M,ES,314,3,Okt 25,42,0,FR,1170,0
 VALLADO,22,M,ES,32,4,Okt 75,72,0,EN,1397.5,0
 VALLADO,22,M,ES,342,4,9,60,0,EN,1170,0
 VALLADO,22,M,ES,441,4,9,60,0,IT,1170,0
 VALENCI,22,F,ES,314,3,Sep-25,42,0,EN,1202.5,0
 VALENCI,22,F,ES,72,3,10,42,0,FR,1300,0
 ZARAGOZ,22,F,ES,721,4,9,62,0,FR,1170,0
 ZARAGOZ,22,F,ES,581,4,5,30,0,EN,650,0
 ZARAGOZ,22,F,ES,721,4,10,62,0,FR,1300,0
 ZARAGOZ,22,M,ES,581,4,10,56,0,EN,1300,0
 ZARAGOZ,22,M,ES,314,4,09. Mai,62,0,EN,1235,0
 ZARAGOZ,22,F,ES,529,4,5,30,0,EN,650,0
 ZARAGOZ,22,M,ES,340,4,10,64,0,DE,1300,0
 ZARAGOZ,22,M,ES,340,4,09. Mai,62,0,EN,1235,0
 VALENCI,22,F,ES,32,1,09. Mai,60,0,FR,1170,0
 VALENCI,22,F,FR,421,3,Sep-25,42,0,EN,1170,0
 VALENCI,22,F,ES,72,3,09. Mai,42,0,FR,1235,0
 VALENCI,22,M,ES,72,3,10,42,0,EN,1170,0
 VALENCI,22,F,ES,314,3,Sep-25,42,0,EN,1202.5,0
 VALLADO,22,M,ES,34,4,9,60,0,EN,1170,0
 VALLADO,22,F,ES,223,3,9,60,0,DE,1170,0
 VALENCI,22,F,ES,421,2,09. Mai,60,0,DE,1170,0
 VALENCI,22,F,ES,72,3,11,42,0,IT,1170,0
 VALENCI,22,M,ES,14,3,5,21,0,EN,650,0
 VALENCI,22,F,ES,311,3,Apr-25,21,0,EN,552.5,0
 VALENCI,22,F,ES,223,1,9,60,0,EN,1040,0
 VALENCI,22,M,ES,421,3,Okt 25,42,0,FR,1300,0
 VALENCI,22,F,ES,72,3,Sep-75,42,0,EN,1170,0
 VALENCI,22,F,ES,223,3,10,42,0,EN,1470,0
 PAMPLON,22,M,ES,727,3,0,24,0,EN,0,1800
 PAMPLON,22,F,ES,727,3,0,12,0,EN,0,900
 PAMPLON,22,F,ES,727,3,0,24,0,EN,0,1800
 PAMPLON,22,M,ES,346,3,0,21,0,IT,0,1500
 PAMPLON,22,F,ES,727,3,0,24,0,EN,0,1800
 PAMPLON,22,M,ES,727,3,0,12,0,EN,0,900
 PAMPLON,22,F,ES,727,3,0,12,0,EN,0,900
 PAMPLON,22,F,ES,727,3,0,24,0,EN,0,1800
 PAMPLON,22,F,ES,729,3,0,24,0,EN,0,1500
 BILBAO6,22,F,ES,141,1,0,22,0,IT,0,900
 VALENCI,22,F,ES,223,1,0,10,0,FR,0,1725
 VALENCI,22,F,DE,34,1,0,24,0,EN,0,1800
 VALENCI,22,F,RO,724,1,09. Mai,60,0,FR,1170,0
 VALENCI,22,M,ES,34,2,08. Mai,42,0,EN,1105,0
 VALENCI,22,M,ES,813,2,5,30,0,EN,650,0
 VALENCI,22,M,ES,72,3,Sep-75,42,0,IT,1267.5,0
 SEVILLA,22,M,ES,225,3,Sep-25,48,0,IT,1202.5,0
 VALENCI,22,F,DE,581,4,Sep-25,51,0,PL,1202.5,0
 VALENCI,22,F,ES,581,4,Nov-25,68,0,IT,1590,0
 VALENCI,22,M,ES,525,5,11. Mai,50,0,EN,1495,0
 VALENCI,22,M,ES,522,3,Mai 25,15,0,DE,682.5,0
  VIGO01,22,F,ES,213,2,05. Mai,30,0,IT,715,0
  VIGO01,22,F,ES,211,3,Sep-75,73,0,FI,1267.5,0
  VIGO01,22,F,ES,211,3,10,72,0,PT,1300,0
  VIGO01,22,M,ES,340,3,Mai 75,18,0,IT,747.5,0
 VALLADO,22,M,ES,226,2,9,60,0,EN,1170,0
 VALLADO,22,M,ES,481,3,9,60,0,DE,1170,0
 VALLADO,22,M,ES,14,3,6,40,0,EN,780,0
 VALLADO,22,F,ES,321,3,10,60,0,IT,1470,0
 SEVILLA,22,F,ES,34,4,9,21,0,FR,1170,0
 VALENCI,22,M,ES,581,5,0,10,0,FR,0,975
 VALENCI,22,F,ES,421,5,0,8,0,EN,0,2550
  VIGO01,22,F,ES,314,3,Sep-25,63,0,IT,1202.5,0
  VIGO01,22,F,ES,342,2,Sep-75,60,0,IT,1267.5,0
  VIGO01,22,F,ES,342,2,9,60,0,EN,1170,0
  VIGO01,22,M,ES,340,4,09. Mai,60,0,EN,1235,0
  VIGO01,22,M,ES,521,3,5,30,0,EN,650,0
 SEVILLA,22,F,ES,222,4,10,60,0,EN,1300,0
 SEVILLA,22,F,ES,222,4,9,64,0,EN,1170,0
 SEVILLA,22,F,ES,42,3,9,36,0,FR,1170,0
 SEVILLA,22,M,ES,380,3,9,57,0,EN,1170,0
 VALENCI,22,M,ES,421,4,0,8,0,NL,0,1425
  VIGO01,22,M,ES,38,3,Sep-25,60,0,IT,1202.5,0
 VALENCI,22,M,ES,581,5,0,0,0,EN,0,1050
 VALENCI,22,F,ES,421,5,0,7,0,DE,0,1500
 VALENCI,22,M,ES,421,5,,,,,,
 ZARAGOZ,22,F,ES,340,4,5,30,0,DE,650,0
 ZARAGOZ,22,F,ES,313,2,05. Mai,25,0,IT,715,0
 ZARAGOZ,22,F,ES,721,4,10,64,0,FR,1300,0
 ZARAGOZ,22,F,ES,340,4,08. Mai,62,0,FR,1105,0
 ZARAGOZ,22,F,ES,442,4,6,30,0,EN,780,0
 ZARAGOZ,22,F,ES,640,4,9,64,0,FR,1170,0
 ZARAGOZ,22,F,ES,721,4,10,64,0,IT,1300,0
 ZARAGOZ,22,F,ES,222,4,9,56,0,EN,1170,0
 ZARAGOZ,22,M,ES,340,4,Aug-25,62,0,EN,1072.5,0
 ZARAGOZ,22,F,ES,721,4,Sep-75,64,0,FR,1267.5,0
 ZARAGOZ,22,F,ES,340,4,Sep-75,64,0,FR,1267.5,0
 VALENCI,22,M,ES,813,3,04. Mai,21,0,EN,585,0
 VALENCI,22,F,ES,443,1,Aug-75,60,0,EN,1137.5,0
 VALENCI,22,F,ES,140,1,Apr-25,30,0,EN,552.5,0
 ZARAGOZ,22,M,ES,22,4,9,60,0,IT,1170,0
 ZARAGOZ,22,F,ES,481,4,10,56,0,EN,1300,0
 ZARAGOZ,22,F,ES,721,4,10,62,0,IT,1300,0
 ZARAGOZ,22,M,ES,380,4,Sep-25,62,0,EN,1202.5,0
